# log(Us)  xid nh alpha [OII]3727 Hbeta [OIII]4959 [OIII]5007 [OI]6300 [NII]6548 Halpha [NII]6584 [SII]6717 [SII]6731 NV1240 CIV1548 CIV1551 HeII1640 OIII]1661 OIII]1666 [SiIII]1883 SiIII]1888 [CIII]1907 CIII]1910 
-2.0 0.1 10000.0 -1.2 3.6065e+42 3.3289e+42 8.3525e+42 2.5141e+43 2.2074e+42 1.933e+41 9.8748e+42 5.7042e+41 6.3899e+41 8.1029e+41 7.8026e+39 1.5309e+42 7.8026e+41 5.173e+42 3.657e+41 9.0039e+41 1.0311e+42 8.5193e+41 4.3664e+42 3.585e+42
-2.0 0.1 10000.0 -1.4 3.1221e+42 2.8108e+42 7.1024e+42 2.1378e+43 1.2459e+42 1.4043e+41 8.2198e+42 4.1441e+41 3.9405e+41 5.2818e+41 3.6187e+39 8.2637e+41 4.2446e+41 3.788e+42 2.5994e+41 6.4004e+41 8.8241e+41 7.3352e+41 3.2256e+42 2.6604e+42
-2.0 0.1 10000.0 -1.7 2.5801e+42 2.0484e+42 4.4705e+42 1.3456e+43 5.1792e+41 9.4157e+40 5.9282e+42 2.7786e+41 2.0533e+41 3.0752e+41 6.648e+38 2.1638e+41 1.1555e+41 2.0382e+42 1.1823e+41 2.9118e+41 5.3808e+41 4.5212e+41 1.6265e+42 1.3514e+42
-1.5 0.1 10000.0 -1.7 2.56e+42 2.0592e+42 4.4994e+42 1.3543e+43 5.2971e+41 9.4499e+40 5.9522e+42 2.7887e+41 2.099e+41 3.113e+41 6.7243e+38 2.1835e+41 1.1658e+41 2.0352e+42 1.1935e+41 2.9394e+41 5.4113e+41 4.5462e+41 1.6373e+42 1.3602e+42
-2.0 0.1 10000.0 -2.0 2.1521e+42 1.4342e+42 2.3506e+42 7.0752e+42 2.4152e+41 7.2095e+40 4.1467e+42 2.1275e+41 1.2741e+41 2.1046e+41 8.3229e+37 4.9794e+40 2.9657e+40 9.9161e+41 4.4791e+40 1.1034e+41 2.7298e+41 2.317e+41 7.2389e+41 6.0528e+41
-2.0 0.3 100.0 -1.2 1.9267e+42 2.215e+42 5.8011e+42 1.7461e+43 1.0908e+42 5.5245e+40 6.654e+42 1.6303e+41 6.3047e+41 4.4558e+41 4.5338e+41 3.7268e+42 2.4113e+42 5.1148e+42 5.5755e+41 1.3697e+42 2.4283e+41 1.4379e+41 3.7759e+42 2.4729e+42
-2.0 0.3 100.0 -1.4 1.4643e+42 1.7905e+42 5.3922e+42 1.6231e+43 5.5074e+41 3.2858e+40 5.2677e+42 9.6963e+40 3.7103e+41 2.6475e+41 3.2107e+41 2.8127e+42 1.7558e+42 3.7549e+42 4.407e+41 1.0819e+42 2.3093e+41 1.3682e+41 3.0527e+42 1.9993e+42
-2.0 0.3 100.0 -1.7 9.5895e+41 1.2828e+42 4.0402e+42 1.2161e+43 1.6692e+41 1.6405e+40 3.7077e+42 4.841e+40 1.6274e+41 1.1862e+41 1.6507e+41 1.5262e+42 9.1646e+41 2.0579e+42 2.4163e+41 5.9248e+41 1.6724e+41 9.9256e+40 1.7863e+42 1.17e+42
-2.0 0.3 100.0 -2.0 6.3407e+41 9.2786e+41 2.6882e+42 8.0916e+42 4.6078e+40 9.5952e+39 2.67e+42 2.8315e+40 7.6425e+40 5.7135e+40 7.8634e+40 7.5444e+41 4.4173e+41 1.0313e+42 1.147e+41 2.8091e+41 1.0522e+41 6.2671e+40 9.3253e+41 6.1084e+41
-2.0 0.3 1000.0 -1.2 2.1254e+42 2.6456e+42 7.532e+42 2.2671e+43 1.2732e+42 7.5982e+40 7.8758e+42 2.2422e+41 7.1276e+41 5.6724e+41 3.2825e+41 4.6999e+42 2.8411e+42 5.4575e+42 6.607e+41 1.6231e+42 3.2308e+41 1.9769e+41 4.8375e+42 3.2327e+42
-2.0 0.3 1000.0 -1.4 1.6992e+42 2.2152e+42 6.9489e+42 2.0916e+43 6.6763e+41 4.9345e+40 6.4741e+42 1.4562e+41 4.2159e+41 3.4879e+41 1.8322e+41 3.5746e+42 2.0357e+42 3.9856e+42 5.0334e+41 1.2359e+42 3.1031e+41 1.9012e+41 3.9179e+42 2.6199e+42
-2.0 0.3 1000.0 -1.7 1.2441e+42 1.6573e+42 5.1674e+42 1.5554e+43 2.2844e+41 2.7578e+40 4.7757e+42 8.1382e+40 1.8988e+41 1.7206e+41 5.7117e+40 1.8237e+42 9.8873e+41 2.1584e+42 2.6576e+41 6.5233e+41 2.4586e+41 1.51e+41 2.3613e+42 1.5808e+42
-2.0 0.3 1000.0 -2.0 9.6027e+41 1.2196e+42 3.3934e+42 1.0214e+43 7.9556e+40 1.8067e+40 3.504e+42 5.3317e+40 9.7151e+40 9.8421e+40 1.7776e+40 6.8705e+41 3.7901e+41 1.067e+42 1.2202e+41 2.9956e+41 1.7712e+41 1.091e+41 1.2494e+42 8.3737e+41
-2.0 0.3 10000.0 -1.2 3.2089e+42 3.2834e+42 7.3234e+42 2.2044e+43 2.399e+42 2.0162e+41 9.834e+42 5.9497e+41 9.6766e+41 1.1286e+42 8.8333e+39 1.2534e+42 6.6244e+41 5.1559e+42 3.5789e+41 8.8133e+41 5.1512e+41 4.2377e+41 3.5734e+42 2.9251e+42
-1.5 0.1 10000.0 -2.0 2.1445e+42 1.435e+42 2.3566e+42 7.0933e+42 2.4229e+41 7.191e+40 4.1466e+42 2.1221e+41 1.274e+41 2.0993e+41 8.3434e+37 4.998e+40 2.9749e+40 9.8777e+41 4.4989e+40 1.1083e+41 2.7374e+41 2.3232e+41 7.2612e+41 6.0711e+41
-2.0 0.3 10000.0 -1.4 2.7924e+42 2.7689e+42 6.3115e+42 1.8998e+43 1.3913e+42 1.5028e+41 8.1662e+42 4.4347e+41 6.0058e+41 7.3066e+41 4.061e+39 7.1224e+41 3.7615e+41 3.7768e+42 2.6278e+41 6.4714e+41 4.5297e+41 3.7467e+41 2.7081e+42 2.226e+42
-2.0 0.3 10000.0 -1.7 2.3334e+42 2.0228e+42 4.0546e+42 1.2204e+43 5.892e+41 1.0171e+41 5.886e+42 3.0015e+41 2.983e+41 4.0113e+41 7.3173e+38 2.0139e+41 1.0852e+41 2.0334e+42 1.2491e+41 3.0767e+41 2.8641e+41 2.393e+41 1.4133e+42 1.1699e+42
-2.0 0.3 10000.0 -2.0 1.9779e+42 1.4234e+42 2.17e+42 6.5316e+42 2.6898e+41 7.7257e+40 4.1261e+42 2.2798e+41 1.6944e+41 2.5498e+41 9.0104e+37 4.8523e+40 2.8645e+40 9.8985e+41 4.9095e+40 1.2096e+41 1.5022e+41 1.2675e+41 6.4746e+41 5.3932e+41
-2.0 0.5 100.0 -1.2 1.4328e+42 1.9615e+42 3.54e+42 1.0655e+43 1.0305e+42 5.7216e+40 6.0263e+42 1.6884e+41 7.9749e+41 5.602e+41 4.7894e+41 2.8764e+42 1.9676e+42 4.739e+42 3.8772e+41 9.5375e+41 5.1878e+40 3.0711e+40 2.4113e+42 1.5791e+42
-2.0 0.5 100.0 -1.4 1.0766e+42 1.5344e+42 3.434e+42 1.0336e+43 5.4196e+41 3.3546e+40 4.6031e+42 9.8995e+40 4.711e+41 3.3307e+41 3.5986e+41 2.2513e+42 1.5871e+42 3.5078e+42 3.4347e+41 8.4453e+41 5.4897e+40 3.251e+40 2.1283e+42 1.3939e+42
-2.0 0.5 100.0 -1.7 7.0259e+41 1.0564e+42 2.779e+42 8.3648e+42 1.7917e+41 1.6161e+40 3.0884e+42 4.7691e+40 2.0394e+41 1.4653e+41 1.964e+41 1.2746e+42 9.2803e+41 1.9496e+42 2.2319e+41 5.4836e+41 4.6647e+40 2.7654e+40 1.4168e+42 9.279e+41
