# index = F : catalogue Volume=  0.000E+00 (Mpc/h)^3
# range  1 :   1.0000E-10 <= mstardot_average <   1.0000E+30
# Magnitudes are in the AB system
# dustfile= Data/dust/dust_MW_hz1.0.dat    emdustfile= 0 rfacburst=  1.0000E+00 fcloud=  5.0000E-01 tesc_disk=  1.0000E-03 tesc_burst=  1.0000E-03
# redshift z= 2.364 Upsilon= 1.000
#   mag_LC_r_disk  mag_LC_r_bulge zcold          mcold          zcold_burst    mcold_burst    mstardot_avera L_tot_Halpha   L_tot_NII6583  L_tot_Hbeta    L_tot_OIII5007 mstars_total   is_central     mstardot       mstardot_burst mstars_bulge   L_tot_OII3727  L_tot_SII6716  L_tot_SII6731  mag_SDSS-r_o_t L_tot_Halpha_e L_tot_Hbeta_ex
   -2.31966E+01   -1.73611E+01    2.31708E-05    2.04653E+07    0.00000E+00    0.00000E+00    2.12241E+05    2.60238E-03    1.12224E-04    8.99236E-04    8.12639E-04    1.12203E+05              1    2.04489E+05    0.00000E+00    1.53522E+03    6.87374E-04    1.83803E-04    1.27601E-04   -9.56902E+00    2.60238E-03    8.99247E-04
   -2.78125E+01    5.00000E+01    3.04508E-04    2.99474E+08    0.00000E+00    0.00000E+00    1.49082E+07    1.82689E-01    7.87824E-03    6.31270E-02    5.70479E-02    1.10489E+07              1    1.33216E+07    0.00000E+00    0.00000E+00    4.82541E-02    1.29031E-02    8.95769E-03   -1.35978E+01    1.82608E-01    6.31237E-02
   -2.69329E+01    5.00000E+01    6.69785E-05    7.92912E+07    0.00000E+00    0.00000E+00    6.63143E+06    8.12636E-02    3.50439E-03    2.80801E-02    2.53760E-02    2.22747E+06              1    6.96583E+06    0.00000E+00    0.00000E+00    2.14644E-02    5.73954E-03    3.98455E-03   -1.26848E+01    8.12507E-02    2.80752E-02
   -2.39897E+01    5.00000E+01    7.99133E-06    1.68930E+07    0.00000E+00    0.00000E+00    4.15897E+05    5.40260E-03    2.32981E-04    1.86684E-03    1.68706E-03    5.60537E+04              1    4.47079E+05    0.00000E+00    0.00000E+00    1.42700E-03    3.81579E-04    2.64903E-04   -9.63892E+00    5.40247E-03    1.86676E-03
   -2.49378E+01    5.00000E+01    1.79930E-05    1.78456E+07    0.00000E+00    0.00000E+00    1.06670E+06    1.29371E-02    5.57898E-04    4.47035E-03    4.03985E-03    3.60445E+05              1    1.06668E+06    0.00000E+00    0.00000E+00    3.41712E-03    9.13733E-04    6.34340E-04   -1.07466E+01    1.29373E-02    4.47035E-03
   -2.59195E+01    5.00000E+01    6.89332E-05    7.43998E+07    0.00000E+00    0.00000E+00    2.60745E+06    3.19529E-02    1.37793E-03    1.10411E-02    9.97787E-03    1.57649E+06              1    2.60423E+06    0.00000E+00    0.00000E+00    8.43981E-03    2.25679E-03    1.56673E-03   -1.18227E+01    3.19541E-02    1.10415E-02
   -2.38141E+01    5.00000E+01    5.86904E-06    1.78559E+07    0.00000E+00    0.00000E+00    3.25546E+05    4.59577E-03    1.98187E-04    1.58804E-03    1.43511E-03    3.56868E+04              1    3.68162E+05    0.00000E+00    0.00000E+00    1.21389E-03    3.24593E-04    2.25342E-04   -9.33258E+00    4.59568E-03    1.58799E-03
   -2.45431E+01    5.00000E+01    1.24968E-05    9.17494E+06    0.00000E+00    0.00000E+00    7.06427E+05    8.99457E-03    3.87880E-04    3.10802E-03    2.80871E-03    1.30738E+05              1    7.73088E+05    0.00000E+00    0.00000E+00    2.37576E-03    6.35275E-04    4.41026E-04   -1.01468E+01    8.99428E-03    3.10785E-03
   -1.84389E+01    5.00000E+01    2.31750E-05    2.31193E+06    0.00000E+00    0.00000E+00    2.65156E+03    3.25306E-05    1.40284E-06    1.12408E-05    1.01583E-05    1.11511E+05              0    2.29058E+03    0.00000E+00    0.00000E+00    8.59241E-06    2.29760E-06    1.59506E-06   -7.86790E+00    3.25306E-05    1.12408E-05
   -2.44662E+01    5.00000E+01    4.08742E-05    3.62170E+07    0.00000E+00    0.00000E+00    6.83776E+05    8.37929E-03    3.61347E-04    2.89541E-03    2.61658E-03    4.19921E+05              1    6.83581E+05    0.00000E+00    0.00000E+00    2.21325E-03    5.91818E-04    4.10857E-04   -1.03458E+01    8.37881E-03    2.89513E-03
   -2.36637E+01    5.00000E+01    1.47903E-05    1.00992E+07    0.00000E+00    0.00000E+00    3.25372E+05    4.00144E-03    1.72557E-04    1.38267E-03    1.24952E-03    1.22159E+05              1    3.14067E+05    0.00000E+00    0.00000E+00    1.05691E-03    2.82617E-04    1.96201E-04   -9.57504E+00    4.00100E-03    1.38247E-03
   -2.79371E+01    5.00000E+01    2.10487E-04    2.25335E+08    0.00000E+00    0.00000E+00    1.67217E+07    2.04915E-01    8.83671E-03    7.08071E-02    6.39883E-02    7.59183E+06              1    1.67108E+07    0.00000E+00    0.00000E+00    5.41247E-02    1.44729E-02    1.00475E-02   -1.37658E+01    2.04659E-01    7.06627E-02
   -2.46304E+01    5.00000E+01    5.19117E-05    9.87779E+07    0.00000E+00    0.00000E+00    7.95137E+05    9.74709E-03    4.20331E-04    3.36805E-03    3.04370E-03    7.65906E+05              1    6.55043E+05    0.00000E+00    0.00000E+00    2.57453E-03    6.88424E-04    4.77924E-04   -1.08326E+01    9.74686E-03    3.36801E-03
   -2.80377E+01    5.00000E+01    2.66767E-04    2.60343E+08    0.00000E+00    0.00000E+00    1.83438E+07    2.24795E-01    9.69402E-03    7.76765E-02    7.01963E-02    1.11040E+07              1    1.84521E+07    0.00000E+00    0.00000E+00    5.93758E-02    1.58770E-02    1.10223E-02   -1.39150E+01    2.24665E-01    7.76104E-02
   -2.46971E+01    5.00000E+01    5.51372E-05    6.00291E+07    0.00000E+00    0.00000E+00    8.45809E+05    1.03649E-02    4.46974E-04    3.58153E-03    3.23662E-03    5.38403E+05              1    8.46872E+05    0.00000E+00    0.00000E+00    2.73771E-03    7.32059E-04    5.08217E-04   -1.05903E+01    1.03642E-02    3.58108E-03
   -2.61190E+01    5.00000E+01    1.15314E-04    5.52334E+07    0.00000E+00    0.00000E+00    3.13360E+06    3.84004E-02    1.65597E-03    1.32690E-02    1.19912E-02    2.27103E+06              1    3.13360E+06    0.00000E+00    0.00000E+00    1.01428E-02    2.71217E-03    1.88287E-03   -1.19893E+01    3.83250E-02    1.32353E-02
   -2.33780E+01    5.00000E+01    5.10077E-06    7.68453E+06    0.00000E+00    0.00000E+00    2.48628E+05    3.07560E-03    1.32632E-04    1.06276E-03    9.60412E-04    2.77973E+04              1    2.33335E+05    0.00000E+00    0.00000E+00    8.12367E-04    2.17226E-04    1.50804E-04   -9.02831E+00    3.07559E-03    1.06275E-03
